,0
739,3.4
740,3.0
741,0.2
742,2.4
743,2.8
744,2.5
745,0.7
746,1.9
747,0.8
748,2.8
749,3.9
750,3.4
751,1.9
752,3.5
753,3.2
754,1.6
755,0.1
756,2.4
757,3.1
758,1.1
759,2.8
760,3.3
761,1.3
762,2.2
763,1.0
764,1.9
765,1.8
766,2.9
767,2.9
768,1.3
769,2.3
770,2.2
771,0.3
772,0.8
773,2.5
774,2.1
775,1.3
776,1.8
777,3.0
778,2.4
779,2.8
780,1.5
781,3.4
782,1.8
783,1.7
784,2.5
785,0.8
786,1.1
787,2.9
788,2.5
789,1.9
790,1.8
791,2.3
792,1.4
793,2.7
794,0.6
795,2.7
796,2.8
797,2.7
798,2.4
799,2.5
