,dt,lat,lon,sog,cog,heading,nav_status,distance,travel_time
222,2020-04-09 14:43:38,65.38112666666666,11.981476666666667,14.600000381469728,156.6999969482422,153.0,5.0,1.896,0.12986301030556113
223,2020-04-09 15:13:16,65.28250666666666,11.9676,15.199999809265137,205.3999938964844,202.0,5.0,9.396,0.6181579024937016
224,2020-04-09 15:27:17,65.22973333333333,11.91018,14.5,204.1000061035156,201.0,5.0,7.688,0.5302068965517241
225,2020-04-09 15:34:32,65.20298666666666,11.879973333333334,14.5,207.3000030517578,204.0,5.0,5.573,0.3843448275862069
226,2020-04-09 15:34:52,65.20184,11.87856,14.600000381469728,207.5,204.0,5.0,8.102,0.5549314923500298
227,2020-04-09 16:03:26,65.09061333333334,11.783653333333334,14.899999618530272,208.5,206.0,5.0,0.278,0.018657718598480193
228,2020-04-09 16:31:22,65.00336,11.623173333333334,15.300000190734863,235.8000030517578,234.0,0.0,10.75,0.7026143703259441
229,2020-04-09 16:51:02,64.95207333333333,11.498195,14.899999618530272,241.1000061035156,239.0,0.0,562.508,37.75221573163272
230,2020-04-09 16:52:01,64.94724,11.479206666666666,14.600000381469728,238.5,236.0,0.0,20.666,1.4154794150710583
231,2020-04-09 17:09:42,64.90189333333333,11.34505,15.100000381469728,225.3000030517578,223.0,0.0,7.643,0.5061589276103107
232,2020-04-09 19:02:47,64.60924666666666,10.611278333333331,12.199999809265137,230.8000030517578,227.0,0.0,80.225,6.575819774937547
233,2020-04-09 19:04:16,64.60608,10.602268333333331,12.100000381469728,231.8999938964844,227.0,0.0,174.56,14.42644582617749
234,2020-04-09 21:17:07,64.22106666666667,10.213026666666666,14.300000190734863,216.3999938964844,215.0,0.0,0.275,0.019230768974267266
235,2020-04-09 21:17:12,64.2207,10.212385,14.300000190734863,216.8000030517578,216.0,0.0,91.567,6.40328662787902
236,2020-04-09 21:28:08,64.18537333333333,10.154805,14.300000190734863,217.5,216.0,0.0,294.319,20.581747977226794
237,2020-04-09 21:28:33,64.18408,10.152626666666666,14.399999618530272,216.8000030517578,216.0,0.0,0.505,0.035069445373467484
238,2020-04-09 21:38:43,64.1482,10.110786666666666,14.399999618530272,197.3999938964844,196.0,0.0,0.001,6.944444628409404e-05
239,2020-04-09 21:47:15,64.12450666666666,10.057688333333331,14.5,232.5,231.0,0.0,0.004,0.00027586206896551725
240,2020-04-09 22:06:14,64.08052666666667,9.917841666666666,14.5,237.3999938964844,236.0,0.0,0.001,6.896551724137931e-05
241,2020-04-09 22:52:15,63.99538,9.569113333333334,13.800000190734863,232.5,230.0,0.0,0.005,0.0003623188355719686
242,2020-04-09 23:10:15,63.94336666666667,9.46826,14.5,205.6000061035156,207.0,0.0,25.171,1.7359310344827585
243,2020-04-09 23:10:47,63.94149333333333,9.466245,14.5,205.6999969482422,208.0,0.0,46.576,3.2121379310344826
244,2020-04-09 23:11:10,63.939746666666665,9.464383333333334,14.399999618530272,204.8999938964844,207.0,0.0,0.047,0.0032638889753524194
245,2020-04-09 23:11:18,63.93931333333333,9.463908333333332,14.399999618530272,205.3999938964844,208.0,0.0,250.197,17.374792126941475
246,2020-04-09 23:12:11,63.93608666666667,9.46052,14.5,205.1000061035156,208.0,0.0,5.87,0.4048275862068966
247,2020-04-10 01:41:15,63.46162666666667,8.880293333333332,14.899999618530272,249.6999969482422,248.0,0.0,0.072,0.004832214888815013
248,2020-04-10 01:58:38,63.437153333333335,8.734571666666668,14.300000190734863,248.6999969482422,248.0,0.0,0.206,0.014405594213451115
249,2020-04-10 02:30:42,63.38595333333333,8.469883333333334,14.5,241.1999969482422,241.0,0.0,54.886,3.785241379310345
250,2020-04-10 02:32:42,63.38212,8.454135,14.5,241.6000061035156,241.0,0.0,14.728,1.0157241379310344
251,2020-04-10 02:36:03,63.37582,8.428066666666666,14.399999618530272,242.0,241.0,0.0,23.728,1.6477778214289833
252,2020-04-10 02:36:21,63.37525333333333,8.425686666666667,14.5,242.1999969482422,241.0,0.0,6.89,0.47517241379310343
253,2020-04-10 02:46:27,63.35478666666667,8.348173333333333,14.300000190734863,230.5,228.0,0.0,0.005,0.0003496503449866776
254,2020-04-10 03:39:38,63.22887333333333,7.961836666666667,14.100000381469728,237.6999969482422,237.0,0.0,55.721,3.9518438647156873
255,2020-04-10 04:10:36,63.16828,7.745433333333334,13.399999618530272,240.3000030517578,239.0,0.0,25.319,1.8894776657297412
256,2020-04-10 11:50:19,63.10388,7.773355,0.0,19.200000762939453,270.0,0.0,0.141,0.1
257,2020-04-10 21:13:05,63.01144,7.069251666666666,13.399999618530272,249.3000030517578,247.0,0.0,70.278,5.244627014975108
258,2020-04-10 21:35:15,62.981793333333336,6.901315,13.300000190734863,243.6000061035156,241.0,0.0,36.659,2.7563157499454505
259,2020-04-10 22:36:39,62.79334,6.5947466666666665,14.800000190734863,211.5,210.0,0.0,45.664,3.085405365642272
260,2020-04-10 23:26:36,62.6278,6.345641666666666,14.699999809265137,237.0,236.0,0.0,25.969,1.7665986623776841
261,2020-04-11 02:17:09,62.1898,5.5587116666666665,15.199999809265137,296.20001220703125,295.0,0.0,272.037,17.89717127721148
262,2020-04-11 02:40:06,62.17496666666667,5.381503333333334,14.399999618530272,231.6999969482422,230.0,0.0,0.1,0.006944444628409404
263,2020-04-11 02:45:49,62.177146666666665,5.34425,14.699999809265137,310.5,311.0,0.0,22.55,1.5340136253462504
264,2020-04-11 02:46:07,62.17797333333333,5.34224,14.800000190734863,310.70001220703125,311.0,0.0,44.342,2.996081042469114
265,2020-04-11 02:46:12,62.17824,5.34157,14.800000190734863,311.0,312.0,0.0,251.535,16.99560788907737
266,2020-04-11 02:46:24,62.17876,5.3402433333333335,14.899999618530272,310.79998779296875,311.0,0.0,1.324,0.08885906267765387
267,2020-04-11 03:11:13,62.22087333333333,5.16232,14.600000381469728,246.1999969482422,246.0,0.0,0.327,0.022397259688775577
268,2020-04-11 04:19:17,61.9895,5.160333333333333,12.600000381469728,208.6000061035156,207.0,0.0,31.648,2.5117459557019806
269,2020-04-11 22:42:38,60.84465333333333,4.833955,14.5,260.6000061035156,260.0,0.0,32.162,2.2180689655172414
270,2020-04-13 11:22:41,58.946713333333335,5.549216666666666,2.0,4.800000190734863,355.0,0.0,170.284,85.142
271,2020-04-14 00:29:16,60.41168,5.017613333333333,0.0,295.3999938964844,11.0,0.0,206.692,0.1
272,2020-04-14 03:07:05,60.44922666666667,5.018693333333333,16.100000381469727,335.3999938964844,336.0,5.0,452.148,28.083726042665138
273,2020-04-14 04:46:33,60.86304,4.774278333333333,16.100000381469727,4.0,8.0,0.0,198.006,12.29850902537212
274,2020-04-14 04:47:27,60.86707333333333,4.774923333333334,16.100000381469727,5.099999904632568,8.0,0.0,47.455,2.9475154581125516
275,2020-04-14 06:22:39,61.21246,4.976538333333333,16.399999618530273,304.8999938964844,306.0,0.0,133.582,8.145244091900246
276,2020-04-14 06:45:14,61.28942666666666,4.956426666666666,15.100000381469728,65.4000015258789,67.0,0.0,355.534,23.545297418422635
277,2020-04-14 07:58:52,61.55998,4.991415,15.800000190734863,315.1000061035156,316.0,0.0,15.77,0.9981012537738794
278,2020-04-14 17:18:48,62.220526666666665,5.1547133333333335,15.699999809265137,65.5999984741211,64.0,0.0,18.731,1.193057339334881
279,2020-04-14 20:54:29,62.63082,6.357283333333333,16.0,59.900001525878906,60.0,0.0,9.383,0.5864375
280,2020-04-14 20:59:28,62.6451,6.392166666666666,15.600000381469728,32.5,33.0,0.0,13.973,0.8957051063022832
281,2020-04-14 22:02:41,62.878773333333335,6.719616666666667,16.100000381469727,32.29999923706055,33.0,0.0,0.191,0.011863353756179484
282,2020-04-14 22:02:58,62.87985333333334,6.721111666666666,16.100000381469727,32.20000076293945,33.0,0.0,0.999,0.06204968797080264
283,2020-04-14 22:21:22,62.94617333333333,6.827918333333334,15.699999809265137,37.29999923706055,37.0,0.0,12.377,0.788343958621954
284,2020-04-14 22:21:28,62.94660666666667,6.828516666666666,15.699999809265137,33.79999923706055,36.0,0.0,0.137,0.008726114755692632
285,2020-04-14 22:22:29,62.95013333333333,6.834181666666667,15.699999809265137,34.900001525878906,37.0,0.0,4.279,0.27254777401174285
286,2020-04-14 22:24:33,62.957546666666666,6.84604,16.100000381469727,35.099998474121094,37.0,0.0,7.653,0.47534160364419675
287,2020-04-14 22:25:08,62.95966666666666,6.849503333333334,15.899999618530272,39.20000076293945,38.0,0.0,1.497,0.09415094565507773
288,2020-04-14 22:26:28,62.96442666666667,6.857126666666667,16.100000381469727,37.400001525878906,36.0,0.0,0.094,0.005838509178433882
289,2020-04-14 22:53:10,63.01326,7.089651666666667,15.600000381469728,68.69999694824219,67.0,0.0,6.851,0.439166655927642
290,2020-04-15 21:05:19,62.77668666666667,6.574433333333333,13.899999618530272,211.6000061035156,211.0,0.0,0.373,0.026834533110544033
291,2020-04-15 21:48:14,62.63712,6.378126666666667,13.5,231.6999969482422,232.0,0.0,28.046,2.0774814814814815
292,2020-04-16 01:41:50,62.21617333333333,5.144805,11.699999809265137,244.0,246.0,0.0,42.933,3.669487239307619
293,2020-04-16 01:43:20,62.21412,5.13516,11.300000190734863,245.8000030517578,246.0,0.0,0.229,0.020265486383598694
294,2020-04-16 01:58:39,62.193513333333335,5.040831666666667,11.800000190734863,244.1999969482422,246.0,0.0,1.464,0.1240677946047412
295,2020-04-16 01:59:00,62.19305333333333,5.038766666666667,11.0,243.3999938964844,246.0,0.0,7.057,0.6415454545454545
296,2020-04-16 01:59:09,62.19282,5.037718333333333,11.199999809265137,244.3000030517578,246.0,0.0,0.055,0.004910714369343253
297,2020-04-18 10:55:01,59.38987333333333,5.2854,15.199999809265137,327.1000061035156,328.0,0.0,4.234,0.27855263507432226
298,2020-04-19 02:18:33,60.94528,4.758025,15.100000381469728,328.20001220703125,329.0,0.0,3.461,0.22920529222285557
299,2020-04-19 03:46:50,61.24364666666666,4.91306,15.600000381469728,356.6000061035156,0.0,0.0,2.322,0.148846150206391
300,2020-04-19 14:56:29,61.61284666666667,5.070726666666666,0.0,182.6999969482422,255.0,0.0,5.946,0.1
301,2020-04-19 18:52:21,62.35080666666666,5.243265,14.699999809265137,38.0,39.0,0.0,3.58,0.24353741812592355
302,2020-04-19 20:26:21,62.64671333333333,5.785691666666667,14.899999618530272,43.400001525878906,45.0,0.0,2.725,0.18288591072251267
303,2020-04-19 21:13:59,62.78818666666667,6.0810933333333335,14.600000381469728,42.20000076293945,44.0,0.0,3.956,0.27095889702995773
304,2020-04-19 21:33:00,62.83856,6.2096,14.899999618530272,58.20000076293945,59.0,0.0,2.132,0.1430872519854668
305,2020-04-19 22:01:02,62.897173333333335,6.4173816666666665,13.699999809265137,57.900001525878906,59.0,0.0,5.34,0.3897810273244402
306,2020-04-19 23:09:11,63.00058,6.949235,13.899999618530272,73.9000015258789,75.0,0.0,2.392,0.17208633565796602
307,2020-04-19 23:27:53,63.01962666666667,7.103608333333334,14.100000381469728,77.0,77.0,0.0,5.43,0.3851063725598281
308,2020-04-19 23:33:36,63.02465333333333,7.1511466666666665,14.0,77.0,77.0,0.0,0.338,0.024142857142857143
309,2020-04-20 10:20:50,63.09666666666666,7.736873333333333,11.5,251.6999969482422,252.0,5.0,0.419,0.03643478260869565
310,2020-04-20 10:23:09,63.09547333333333,7.72222,9.800000190734863,282.6000061035156,287.0,5.0,0.094,0.009591836548010445
311,2020-04-20 10:45:22,63.13050666666667,7.609705,10.699999809265137,252.3999938964844,251.0,5.0,0.101,0.009439252504709771
312,2020-04-20 11:19:40,63.07249333333333,7.410765,11.699999809265137,248.1000061035156,247.0,5.0,3.485,0.29786325271905184
313,2020-04-20 12:04:31,63.0197,7.117413333333333,11.699999809265137,251.6999969482422,250.0,5.0,3.636,0.3107692358354297
314,2020-04-20 13:24:41,62.949493333333336,6.625921666666667,8.800000190734863,241.8999938964844,239.0,5.0,0.045,0.005113636252801283
315,2020-04-20 21:45:41,62.011586666666666,4.7858133333333335,7.5,200.0,198.0,0.0,10.163,1.3550666666666666
316,2020-04-21 02:36:15,61.61043333333333,5.06927,1.0,96.5,255.0,0.0,10.227,10.227
317,2020-04-21 10:50:56,61.01688666666666,4.8562,16.5,234.0,231.0,0.0,6.051,0.36672727272727274
318,2020-04-21 11:20:13,60.90926666666667,4.7622583333333335,15.699999809265137,179.60000610351562,178.0,0.0,0.745,0.04745222987584679
319,2020-04-21 17:24:48,60.84675333333333,4.873643333333334,15.399999618530272,273.20001220703125,271.0,0.0,0.049,0.0031818182606342437
320,2020-04-21 17:25:07,60.84678,4.87102,15.300000190734863,270.20001220703125,269.0,0.0,3.678,0.24039215386593696
321,2020-04-21 17:26:48,60.84668,4.85615,15.399999618530272,269.5,269.0,0.0,6.405,0.4159091012114761
322,2020-04-21 19:11:27,60.47367333333333,4.998113333333333,15.399999618530272,156.89999389648438,154.0,0.0,6.82,0.4428571538270519
323,2020-04-21 20:28:12,60.414006666666666,5.00816,0.0,71.80000305175781,359.0,0.0,0.048,0.1
324,2020-04-21 21:07:11,60.41406,5.008183333333333,0.0,71.80000305175781,358.0,0.0,0.186,0.1
325,2020-04-22 14:57:35,58.92465333333333,5.594391666666667,0.0,215.8999938964844,280.0,0.0,0.992,0.1
326,2020-04-22 21:19:16,58.92467333333333,5.594395,0.0,11.100000381469728,280.0,0.0,11.778,0.1
327,2020-04-23 01:27:51,59.46136666666666,5.221926666666667,14.5,350.79998779296875,352.0,0.0,3.635,0.25068965517241376
328,2020-04-23 01:29:51,59.46931333333333,5.219293333333333,14.5,350.29998779296875,352.0,0.0,0.006,0.00041379310344827585
329,2020-04-23 04:29:34,60.10093333333333,5.309261666666667,15.0,345.8999938964844,347.0,0.0,0.0,0.0
330,2020-04-23 10:58:19,60.638133333333336,4.87416,14.899999618530272,341.1000061035156,342.0,0.0,0.003,0.0002013422870339589
331,2020-04-23 14:22:21,61.33018666666667,5.053693333333333,14.199999809265137,316.6000061035156,318.0,0.0,0.004,0.0002816901446287416
332,2020-04-23 15:10:34,61.51902,5.00582,15.0,11.300000190734863,12.0,0.0,0.001,6.666666666666667e-05
333,2020-04-24 07:56:24,60.84404,4.935233333333334,2.700000047683716,116.0999984741211,95.0,0.0,0.002,0.0007407407276587887
334,2020-04-24 09:32:03,60.79781333333333,5.128433333333334,3.299999952316284,127.6999969482422,123.0,0.0,0.001,0.00030303030740897304
335,2020-04-25 03:18:44,59.85932,5.540593333333334,15.0,172.10000610351562,170.0,0.0,0.0,0.0
336,2020-04-25 23:26:13,58.92451333333333,5.596078333333334,0.0,9.5,280.0,0.0,0.001,0.1
337,2020-04-26 20:28:16,60.73337333333333,4.804126666666667,15.300000190734863,340.0,342.0,0.0,0.003,0.00019607842892817044
338,2020-04-26 21:00:18,60.85764666666667,4.778256666666667,15.0,359.70001220703125,1.0,0.0,0.004,0.0002666666666666667
339,2020-04-26 22:47:00,61.22896,4.94099,15.100000381469728,327.20001220703125,329.0,0.0,0.001,6.622516388987449e-05
340,2020-04-26 23:57:05,61.4587,4.983328333333334,15.199999809265137,2.900000095367432,3.0,0.0,0.005,0.0003289473725487982
341,2020-04-27 00:25:53,61.57079333333333,4.968945,15.199999809265137,312.20001220703125,313.0,0.0,3.072,0.2021052656939816
342,2020-04-27 04:51:46,61.645066666666665,4.98066,15.300000190734863,357.8999938964844,358.0,0.0,13.866,0.9062744985060037
343,2020-04-27 11:40:16,62.59937333333333,6.140178333333333,15.100000381469728,326.20001220703125,328.0,0.0,10.279,0.6807284596240198
344,2020-04-27 12:51:26,62.7074,6.480941666666666,13.800000190734863,34.400001525878906,35.0,0.0,801.74,58.09710064629402
345,2020-04-27 13:04:16,62.7483,6.541528333333333,14.199999809265137,31.700000762939453,33.0,0.0,213.822,15.057887526201698
346,2020-04-27 16:42:10,63.102986666666666,7.771153333333333,0.4000000059604645,37.5,241.0,0.0,228.496,571.2399914878608
347,2020-04-27 19:30:59,63.10388666666667,7.773335,0.0,3.0999999046325684,271.0,0.0,7.067,0.1
348,2020-04-27 19:33:18,63.10386,7.773391666666667,0.0,3.0999999046325684,271.0,0.0,0.076,0.1
349,2020-04-27 19:49:27,63.10388666666667,7.77333,0.0,3.0999999046325684,271.0,0.0,138.792,0.1
350,2020-04-27 20:09:40,63.10390666666667,7.77334,0.0,3.0999999046325684,270.0,0.0,9.349,0.1
351,2020-04-27 22:06:18,63.103773333333336,7.783241666666667,0.0,23.600000381469727,91.0,0.0,0.416,0.1
352,2020-04-28 00:03:29,63.10372,7.7832,0.0,23.600000381469727,90.0,0.0,32.673,0.1
353,2020-04-28 01:27:46,63.103766666666665,7.78332,0.0,23.600000381469727,90.0,0.0,84.911,0.1
354,2020-04-28 04:45:28,63.06788,7.381055,16.0,249.8999938964844,249.0,0.0,0.186,0.011625
355,2020-04-28 04:45:35,63.067706666666666,7.379991666666666,15.899999618530272,249.8000030517578,249.0,0.0,21.081,1.3258490884132887
356,2020-04-28 05:12:53,63.02290666666666,7.138228333333333,16.0,256.29998779296875,255.0,0.0,0.468,0.02925
357,2020-04-28 05:24:05,63.00902666666666,7.034175,15.899999618530272,248.5,246.0,0.0,28.232,1.7755975268765223
358,2020-04-28 06:28:35,62.81344666666666,6.622518333333334,15.5,212.8000030517578,210.0,0.0,7.966,0.5139354838709678
359,2020-04-28 07:38:34,62.57702666666667,6.219425,16.100000381469727,228.8000030517578,226.0,0.0,2.331,0.14478260526520614
360,2020-04-28 11:45:11,62.04377333333333,5.141306666666667,15.600000381469728,162.89999389648438,162.0,0.0,10.441,0.6692948554284791
361,2020-04-28 18:03:07,61.53866666666666,5.004966666666666,15.399999618530272,173.6999969482422,172.0,0.0,5.306,0.3445454630801081
362,2020-04-29 03:43:14,60.41981333333333,5.024571666666667,12.5,102.6999969482422,103.0,0.0,6.96,0.5568
363,2020-04-29 03:56:02,60.4015,5.123706666666667,15.100000381469728,120.0,118.0,0.0,24.959,1.6529138655273772
364,2020-04-30 15:24:05,60.05338666666667,5.31954,15.899999618530272,355.3999938964844,357.0,0.0,2.233,0.1404402549417425
365,2020-05-01 02:40:49,61.34377333333333,5.041298333333334,14.800000190734863,339.29998779296875,340.0,0.0,1.454,0.09824324197713437
366,2020-05-03 02:40:52,60.702666666666666,4.825778333333333,15.300000190734863,340.3999938964844,341.0,0.0,0.127,0.008300653491292548
367,2020-05-03 02:47:02,60.72736666666667,4.807496666666666,15.399999618530272,340.0,341.0,0.0,0.319,0.02071428622739436
368,2020-05-03 02:48:08,60.73183333333333,4.804203333333334,15.5,340.6000061035156,342.0,0.0,0.125,0.008064516129032258
369,2020-05-03 02:59:14,60.776066666666665,4.770858333333333,15.199999809265137,339.5,341.0,0.0,4.273,0.2811184245802029
370,2020-05-03 06:09:32,61.43864666666666,4.975613333333333,15.300000190734863,6.400000095367432,6.0,0.0,82.299,5.3790195407865
371,2020-05-03 20:08:16,63.00275333333333,7.0283,12.199999809265137,70.5,70.0,0.0,0.139,0.011393442801075964
372,2020-05-03 20:27:03,63.02337333333333,7.1523216666666665,11.0,65.5,64.0,0.0,0.931,0.08463636363636363
373,2020-05-04 03:08:12,63.10373333333333,7.783325,0.0,3.5,90.0,0.0,99.501,0.1
374,2020-05-04 04:30:02,63.10391333333333,7.773331666666666,0.0,47.900001525878906,271.0,0.0,0.236,0.1
375,2020-05-04 04:43:43,63.10390666666667,7.773313333333333,0.0,47.900001525878906,271.0,0.0,95.614,0.1
376,2020-05-04 06:14:42,63.10387333333333,7.773321666666667,0.0,47.900001525878906,271.0,0.0,18.455,0.1
377,2020-05-04 07:42:11,63.10388,7.773308333333333,0.0,47.900001525878906,271.0,0.0,0.423,0.1
378,2020-05-04 08:02:57,63.10392,7.773331666666666,0.0,47.900001525878906,271.0,0.0,5.51,0.1
379,2020-05-04 09:18:31,63.05285333333333,7.28817,14.300000190734863,265.29998779296875,263.0,0.0,36.578,2.5579020637845384
380,2020-05-04 11:06:48,62.783033333333336,6.588261666666667,14.800000190734863,210.6000061035156,208.0,0.0,11.994,0.8104053949613134
381,2020-05-04 11:06:55,62.78266,6.587813333333333,14.800000190734863,210.3999938964844,208.0,0.0,147.998,9.9998647359917
382,2020-05-06 03:19:26,59.07951333333333,5.524368333333333,4.400000095367432,159.3000030517578,159.0,0.0,135.936,30.894544784924232
383,2020-05-07 16:32:47,61.32647333333333,4.801685,15.0,6.5,8.0,0.0,144.214,9.614266666666667
384,2020-05-08 03:31:25,60.87986,4.77402,13.699999809265137,166.6999969482422,165.0,0.0,85.841,6.2657665105912494
385,2020-05-08 03:32:25,60.876106666666665,4.775188333333333,13.5,175.3000030517578,175.0,0.0,12.681,0.9393333333333332
386,2020-05-08 03:46:15,60.82947333333333,4.74147,13.399999618530272,216.8000030517578,214.0,0.0,47.437,3.54007472764413
387,2020-05-08 05:21:47,60.51862666666667,4.956653333333334,10.800000190734863,157.8000030517578,155.0,0.0,165.219,15.298055285382176
388,2020-05-08 09:01:46,60.414026666666665,5.008178333333333,0.0,149.6999969482422,358.0,0.0,479.495,0.1
389,2020-05-09 18:46:07,59.10044666666667,5.524111666666666,14.199999809265137,338.79998779296875,340.0,0.0,0.225,0.015845070635366717
390,2020-05-09 19:36:20,59.26054666666667,5.341506666666667,15.0,352.1000061035156,353.0,0.0,20.234,1.3489333333333335
391,2020-05-09 19:52:43,59.32852666666667,5.323456666666667,15.100000381469728,346.0,346.0,0.0,0.101,0.006688741552877324
392,2020-05-09 23:14:55,60.048633333333335,5.322443333333333,15.100000381469728,355.8999938964844,357.0,0.0,4.622,0.30609270749899986
393,2020-05-10 02:17:27,60.69923333333333,4.822426666666667,14.0,336.1000061035156,338.0,0.0,0.215,0.015357142857142857
394,2020-05-10 02:31:09,60.74882,4.78612,13.899999618530272,340.8999938964844,343.0,0.0,7.592,0.5461870653491965
395,2020-05-10 02:31:18,60.749433333333336,4.78569,13.800000190734863,340.8999938964844,343.0,0.0,23.034,1.6691304117129449
396,2020-05-10 02:31:48,60.75118,4.78444,13.800000190734863,340.5,344.0,0.0,11.953,0.866159408318348
397,2020-05-10 04:49:18,61.242873333333335,4.72411,13.199999809265137,31.39999961853028,34.0,0.0,0.046,0.00348484853520319
398,2020-05-10 05:25:07,61.367626666666666,4.8148583333333335,13.699999809265137,10.699999809265137,13.0,0.0,5.484,0.4002919763758858
399,2020-05-10 06:25:06,61.564706666666666,4.983336666666666,15.0,311.3999938964844,313.0,0.0,1.828,0.12186666666666666
400,2020-05-10 10:11:43,61.610346666666665,5.070865,0.0,176.0,244.0,0.0,84.007,0.1
401,2020-05-10 10:25:43,61.61036,5.070778333333333,0.0,176.0,244.0,0.0,63.349,0.1
402,2020-05-10 13:38:22,62.11027333333333,5.090325,13.300000190734863,347.1000061035156,348.0,0.0,65.129,4.896917223006554
403,2020-05-10 15:08:49,62.193313333333336,5.542338333333333,15.0,114.0,113.0,0.0,84.585,5.638999999999999
404,2020-05-10 15:09:05,62.19278666666667,5.544793333333334,14.899999618530272,114.0999984741211,113.0,0.0,18.299,1.2281208368114713
405,2020-05-10 18:12:36,62.67263333333333,6.427536666666667,15.199999809265137,35.099998474121094,36.0,0.0,49.23,3.2388158301154664
406,2020-05-10 19:34:25,62.947206666666666,6.823238333333333,13.100000381469728,26.200000762939453,20.0,0.0,0.005,0.0003816793781985398
407,2020-05-10 21:39:10,63.0695,7.683566666666667,9.899999618530272,198.3000030517578,197.0,0.0,473.87,47.86565841003027
408,2020-05-11 21:19:46,63.37755333333333,8.451751666666667,15.5,60.79999923706055,61.0,0.0,213.376,13.766193548387097
409,2020-05-11 22:21:09,63.48038666666667,9.001903333333333,15.699999809265137,67.5999984741211,67.0,0.0,4.573,0.29127388888892264
410,2020-05-11 22:21:27,63.48088666666666,9.004641666666666,15.699999809265137,67.9000015258789,68.0,0.0,85.441,5.442101976942585
411,2020-05-11 22:25:20,63.48734666666667,9.039845,15.800000190734863,67.5,67.0,0.0,73.077,4.625126526444754
412,2020-05-11 22:43:58,63.52702666666666,9.206333333333331,16.399999618530273,59.79999923706055,59.0,0.0,0.353,0.021524390744567284
413,2020-05-11 23:01:31,63.59035333333333,9.2676,15.100000381469728,7.400000095367432,8.0,0.0,151.232,10.015363985393497
414,2020-05-11 23:13:47,63.63914666666667,9.292073333333333,14.5,16.0,16.0,0.0,0.001,6.896551724137931e-05
415,2020-05-11 23:32:15,63.69656666666667,9.392413333333334,15.0,56.79999923706055,57.0,0.0,202.345,13.489666666666666
416,2020-05-11 23:32:50,63.69792,9.39713,15.0,57.09999847412109,57.0,0.0,9.275,0.6183333333333334
417,2020-05-11 23:56:56,63.76954666666666,9.542855,14.899999618530272,33.0,34.0,0.0,0.469,0.03147651087297557
418,2020-05-12 00:52:13,63.95874666666667,9.789385,14.899999618530272,355.29998779296875,356.0,0.0,0.715,0.0479865784097602
419,2020-05-12 01:31:43,64.08551333333334,9.932526666666666,15.0,59.79999923706055,60.0,0.0,30.51,2.0340000000000003
420,2020-05-12 02:13:02,64.20845333333334,10.194833333333332,15.300000190734863,33.79999923706055,35.0,0.0,143.612,9.386405111744137
421,2020-05-12 02:34:38,64.27113333333334,10.32392,15.5,358.6000061035156,0.0,0.0,26.775,1.7274193548387096
422,2020-05-12 03:08:14,64.38304,10.454033333333332,15.5,327.6000061035156,329.0,0.0,25.102,1.619483870967742
423,2020-05-12 03:08:38,64.38448666666666,10.451931666666669,15.399999618530272,327.8999938964844,329.0,0.0,189.572,12.309870434794997
424,2020-05-12 03:10:46,64.39233333333334,10.441911666666666,15.300000190734863,331.70001220703125,332.0,0.0,0.197,0.012875816832949858
425,2020-05-12 03:38:51,64.50325333333333,10.452758333333334,14.699999809265137,20.0,21.0,0.0,23.248,1.5814966191596287
426,2020-05-12 03:39:09,64.50439333333334,10.453815,14.699999809265137,21.600000381469727,22.0,0.0,0.305,0.020748299588940415
427,2020-05-12 03:49:08,64.53893333333333,10.492693333333332,13.699999809265137,28.89999961853028,29.0,0.0,7.49,0.5467153360786624
428,2020-05-12 04:05:47,64.59602,10.581346666666668,15.100000381469728,45.70000076293945,46.0,0.0,11.225,0.743377464663841
429,2020-05-12 04:08:59,64.60511333333334,10.604345,15.300000190734863,49.79999923706055,50.0,0.0,96.406,6.301045673083067
430,2020-05-12 04:09:11,64.60565333333334,10.605855,15.199999809265137,49.20000076293945,50.0,0.0,36.968,2.4321052936767944
431,2020-05-12 04:23:47,64.64474,10.716365,15.0,50.29999923706055,50.0,0.0,36.0,2.4
432,2020-05-12 04:24:34,64.6469,10.722328333333332,15.0,48.900001525878906,50.0,0.0,0.511,0.03406666666666667
433,2020-05-12 05:24:25,64.81925333333334,11.151108333333331,15.300000190734863,43.09999847412109,44.0,0.0,16.415,1.0728758036186392
434,2020-05-12 07:00:23,65.0911,11.794611666666666,14.800000190734863,22.200000762939453,21.0,0.0,66.117,4.467364807291743
435,2020-05-12 07:00:54,65.09303333333334,11.796246666666669,14.699999809265137,19.100000381469727,19.0,0.0,25.946,1.7650340365070427
436,2020-05-12 07:03:56,65.10552,11.805866666666669,14.800000190734863,16.899999618530273,17.0,0.0,8.82,0.5959459382656982
437,2020-05-12 07:19:30,65.16664,11.844961666666666,15.0,16.799999237060547,18.0,0.0,0.983,0.06553333333333333
438,2020-05-12 07:19:37,65.16711333333333,11.845288333333333,15.0,16.100000381469727,17.0,0.0,43.839,2.9226
439,2020-05-12 07:28:40,65.202,11.880986666666669,15.199999809265137,26.200000762939453,26.0,0.0,1.653,0.10875000136463267
440,2020-05-12 07:36:08,65.23016666666666,11.912048333333331,15.0,25.39999961853028,27.0,0.0,49.766,3.3177333333333334
441,2020-05-12 07:40:57,65.24904,11.93304,15.0,24.89999961853028,26.0,0.0,21.441,1.4294
442,2020-05-12 07:53:52,65.29781333333334,11.984533333333331,15.0,22.700000762939453,23.0,0.0,3.287,0.21913333333333332
